zeta,omega_ratio,solution_1,solution_2,solution_3,power,test_FLAG
0.69,1.28,1.046444649,-0.045267033,-0.001176109,0,1
0.69,1.29,1.046797464,-0.045240004,-0.001555975,-6.72E-20,1
0.7,1.01,1.000874565,-0.000102245,-0.000769896,-1.34E-19,1
0.7,1.02,1.001719119,-0.000159285,-0.001557457,-5.43E-20,1
0.7,1.03,1.002421986,-1.00E-04,-0.002319659,-3.19E-19,1
0.7,1.04,1.003193775,-4.65E-05,-0.003145019,0,1
0.7,1.05,1.00385211,6.75E-05,-0.003917382,0,1
0.7,1.06,1.004489402,0.000202916,-0.00469012,0,1
0.7,1.07,1.005106098,0.000355349,-0.005459291,0,1
0.7,1.08,1.005553964,0.000482369,-0.006034209,-5.47E-19,1
0.7,1.09,1.006245115,0.000672784,-0.006915823,0,1
0.7,1.1,1.006662898,0.000819148,-0.007480001,-6.27E-20,1
0.7,1.11,1.007221662,0.001000258,-0.008219915,0,1
0.7,1.12,1.007619566,0.001154648,-0.00877224,-9.22E-20,1
0.7,1.13,1.008249249,0.001357852,-0.009605172,0,1
0.7,1.14,1.008612652,0.001474679,-0.010085428,-4.66E-19,1
0.7,1.15,1.009122854,0.001658652,-0.01077964,0,1
0.7,1.16,1.009481735,0.00181818,-0.011298077,-6.39E-20,1
0.7,1.17,1.009835185,0.001978781,-0.011812156,-5.02E-19,1
0.7,1.18,1.010404441,0.002176987,-0.012579659,0,1
0.7,1.19,1.019729374,-0.011088609,-0.008639025,0,1
0.7,1.2,1.02008484,-0.01100038,-0.009082745,0,1
0.7,1.21,1.020460957,-0.01089316,-0.009566108,-1.17E-19,1
0.7,1.22,1.025179088,-0.017108907,-0.008068526,0,1
0.7,1.23,1.025531423,-0.01702132,-0.008508472,0,1
0.7,1.24,1.043840694,-0.043817458,-2.16E-05,0,1
0.7,1.25,1.044200362,-0.04378627,-0.00041251,0,1
0.7,1.26,1.044626093,-0.043812559,-0.000811976,-2.35E-20,1
0.7,1.27,1.045051426,-0.043840701,-0.001209192,0,1
0.7,1.28,1.045476133,-0.043870556,-0.001604068,-3.94E-20,1
0.7,1.29,1.045899935,-0.043901904,-0.001996545,-2.15E-20,1
0.71,1.01,1.000857965,-9.56E-05,-0.000759909,-2.27E-19,1
0.71,1.02,1.001689727,-0.000151608,-0.001535741,-2.29E-19,1
0.71,1.03,1.002487511,-0.000155765,-0.002329415,-8.47E-20,1
0.71,1.04,1.003160612,-7.24E-05,-0.003085888,-3.34E-19,1
0.71,1.05,1.003886617,2.57E-05,-0.003910087,0,1
0.71,1.06,1.004515682,0.000156789,-0.004670273,0,1
0.71,1.07,1.005125679,0.000303859,-0.005427382,0,1
0.71,1.08,1.005718439,0.000461242,-0.006177566,0,1
0.71,1.09,1.006146672,0.000593918,-0.006738506,-4.08E-19,1
0.71,1.1,1.006716526,0.000763502,-0.007477984,-2.01E-20,1
0.71,1.11,1.007268975,0.000938697,-0.008205667,0,1
0.71,1.12,1.007663616,0.001087187,-0.008748828,-9.34E-20,1
0.71,1.13,1.008287587,0.001283736,-0.009569394,0,1
0.71,1.14,1.008660316,0.001435473,-0.010093887,0,1
0.71,1.15,1.009164632,0.00161395,-0.010776717,0,1
0.71,1.16,1.009521394,0.001766615,-0.011286172,-2.82E-20,1
0.71,1.17,1.010005755,0.001943612,-0.011947566,0,1
0.71,1.18,1.010347344,0.002095329,-0.012440897,0,1
0.71,1.19,1.0116693,0.000962568,-0.012630126,0,1
0.71,1.2,1.025954412,-0.019737463,-0.006215237,0,1
0.71,1.21,1.026379491,-0.019756382,-0.00662142,-1.28E-20,1
0.71,1.22,1.026802149,-0.019770997,-0.007029488,-5.69E-19,1
0.71,1.23,1.027307398,-0.019756345,-0.007549419,0,1
0.71,1.24,1.027648552,-0.01967224,-0.007974703,-2.19E-19,1
0.71,1.25,1.046157428,-0.046684716,0.000528868,0,1
0.71,1.26,1.046551685,-0.046695411,0.000145283,-7.22E-21,1
0.71,1.27,1.046945966,-0.046708039,-0.000236392,0,1
0.71,1.28,1.047340034,-0.046722434,-0.000616089,-1.96E-19,1
0.71,1.29,1.047820489,-0.046725526,-0.001093479,-3.16E-19,1
0.71,1.3,1.048153022,-0.046694518,-0.001457042,-2.10E-19,1
0.71,1.31,1.049734317,-0.048465558,-0.001267321,0,1
0.72,1.01,1.000840321,-8.68E-05,-0.000751059,-3.15E-19,1
0.72,1.02,1.001659256,-0.000141115,-0.001515762,-3.95E-19,1
0.72,1.03,1.002448026,-0.000148916,-0.002296778,-3.62E-19,1
0.72,1.04,1.003201463,-0.000105368,-0.003093808,-1.44E-19,1
0.72,1.05,1.003845081,1.21E-07,-0.003842958,-2.42E-19,1
0.72,1.06,1.004471191,0.00012384,-0.004592829,-3.40E-19,1
0.72,1.07,1.005079236,0.000263389,-0.005340465,-1.60E-19,1
0.72,1.08,1.005670332,0.000414155,-0.006082367,0,1
0.72,1.09,1.006244344,0.000574311,-0.006816576,0,1
0.72,1.1,1.006802406,0.000740472,-0.007540839,0,1
0.72,1.11,1.007345283,0.000910298,-0.008253581,0,1
0.72,1.12,1.007734413,0.00105307,-0.00878551,-2.23E-20,1
0.72,1.13,1.008257632,0.001226268,-0.009481966,0,1
0.72,1.14,1.008630398,0.001373151,-0.010001643,-2.40E-18,1
0.72,1.15,1.009222951,0.001563829,-0.010784917,0,1
0.72,1.16,1.009576596,0.001710539,-0.011285298,0,1
0.72,1.17,1.009925411,0.001858744,-0.011782345,-4.24E-19,1
0.72,1.18,1.010483873,0.002046045,-0.012528149,0,1
0.72,1.19,1.010834324,0.002134136,-0.012966715,0,1
0.72,1.2,1.024976251,-0.01822165,-0.00675289,0,1
0.72,1.21,1.025330744,-0.018177065,-0.00715199,0,1
0.72,1.22,1.025733882,-0.018158883,-0.007573335,-5.15E-19,1
0.72,1.23,1.02621881,-0.018111948,-0.008105228,0,1
0.73,1.01,1.000824385,-8.01E-05,-0.000741813,-3.98E-19,1
0.73,1.02,1.001630742,-0.00013283,-0.001495531,-5.53E-19,1
0.73,1.03,1.00241177,-0.00014602,-0.002263415,-6.27E-19,1
0.73,1.04,1.003160629,-0.000111914,-0.003046426,-5.80E-19,1
0.73,1.05,1.003873812,-2.92E-05,-0.003842351,-1.68E-19,1
0.73,1.06,1.004551761,9.64E-05,-0.004645953,0,1
0.73,1.07,1.005147999,0.000234359,-0.005380199,0,1
0.73,1.08,1.00572932,0.000381566,-0.006108768,0,1
0.73,1.09,1.006294585,0.000537848,-0.006830356,0,1
0.73,1.1,1.006845126,0.000699584,-0.007542671,0,1
0.73,1.11,1.007381481,0.000864786,-0.008244267,0,1
0.73,1.12,1.007767275,0.001002385,-0.008767689,-2.35E-20,1
0.73,1.13,1.008285351,0.001170941,-0.009454357,0,1
0.73,1.14,1.008789815,0.001339902,-0.010127819,0,1
0.73,1.15,1.00914997,0.001481881,-0.01062998,-1.62E-19,1
0.73,1.16,1.009636574,0.001650605,-0.011285344,0,1
0.73,1.17,1.009983196,0.001792184,-0.011773571,-3.34E-19,1
0.73,1.18,1.010452412,0.001958622,-0.012409259,0,1
0.73,1.19,1.010909578,0.002122181,-0.013030018,0,1
0.73,1.2,1.024096353,-0.016980413,-0.007114226,0,1
0.73,1.21,1.024491385,-0.016950155,-0.007539541,-2.33E-19,1
0.73,1.22,1.024881874,-0.016913823,-0.007966386,-7.73E-19,1
0.73,1.23,1.025354157,-0.016850512,-0.008502011,-4.18E-20,1
0.74,1.01,1.00080871,-7.33E-05,-0.000732938,-4.76E-19,1
0.74,1.02,1.001602333,-0.000123477,-0.001476474,-7.02E-19,1
0.74,1.03,1.002373758,-0.00013847,-0.002232951,-8.75E-19,1
0.74,1.04,1.003117632,-0.000112766,-0.003002574,-9.88E-19,1
0.74,1.05,1.003827171,-3.94E-05,-0.003785516,-5.74E-19,1
0.74,1.06,1.004504724,7.33E-05,-0.004575777,-3.32E-19,1
0.74,1.07,1.005149081,0.000222974,-0.005369897,0,1
0.74,1.08,1.005723832,0.000366568,-0.006088281,0,1
0.74,1.09,1.006283972,0.000518159,-0.006800053,0,1
0.74,1.1,1.006830382,0.000674721,-0.007503063,0,1
0.74,1.11,1.007363237,0.000834909,-0.008196144,0,1
0.74,1.12,1.007883007,0.000997225,-0.008878267,0,1
0.74,1.13,1.008256766,0.001132233,-0.009387061,-1.75E-19,1
0.74,1.14,1.008759867,0.001296085,-0.010054051,0,1
0.74,1.15,1.009250075,0.001460041,-0.01070825,0,1
0.74,1.16,1.009600489,0.001597227,-0.011195876,-2.44E-19,1
0.74,1.17,1.010074142,0.001760091,-0.011832428,0,1
0.74,1.18,1.010535688,0.001921337,-0.012455254,0,1
0.74,1.19,1.010864471,0.00205651,-0.012919234,-6.44E-20,1
0.74,1.2,1.015682454,-0.004393073,-0.011287665,0,1
0.74,1.21,1.016026073,-0.004306739,-0.011717642,-4.22E-19,1
0.74,1.22,1.031018722,-0.026012221,-0.00500484,0,1
0.74,1.23,1.031491807,-0.026007449,-0.005482726,0,1
0.74,1.24,1.031965209,-0.026004901,-0.005958703,0,1
0.74,1.25,1.032344198,-0.026041179,-0.006301436,-9.79E-20,1
0.74,1.26,1.032819903,-0.026044275,-0.006774073,0,1
0.74,1.27,1.044655228,-0.043153786,-0.001499911,-1.04E-18,1
0.74,1.28,1.044995278,-0.043120573,-0.001873197,0,1
0.74,1.29,1.045335396,-0.043088677,-0.002245232,0,1
0.74,1.3,1.045735768,-0.043107822,-0.002626482,0,1
0.75,1.01,1.000792356,-6.50E-05,-0.000724932,-5.50E-19,1
0.75,1.02,1.001573271,-0.000112114,-0.001458773,-8.43E-19,1
0.75,1.03,1.002336477,-0.000130822,-0.002203316,-1.11E-18,1
0.75,1.04,1.003223441,-6.42E-05,-0.003156957,0,1
0.75,1.05,1.003837,3.93E-05,-0.00387401,-9.68E-20,1
0.75,1.06,1.004498626,0.000156019,-0.004652446,0,1
0.75,1.07,1.005081332,0.000287157,-0.00536633,-2.07E-20,1
0.75,1.08,1.005650769,0.00042703,-0.006075679,-7.87E-20,1
0.75,1.09,1.006207072,0.000573505,-0.006778495,-6.45E-20,1
0.75,1.1,1.006749688,0.000725984,-0.007473629,0,1
0.75,1.11,1.00727933,0.000882164,-0.008159488,0,1
0.75,1.12,1.00779682,0.001039888,-0.008834739,0,1
0.75,1.13,1.008301785,0.001199173,-0.009499025,0,1
0.75,1.14,1.0087947,0.00135892,-0.010151723,0,1
0.75,1.15,1.009149087,0.001490811,-0.010638027,-1.26E-19,1
0.75,1.16,1.009626308,0.001650778,-0.01127525,0,1
0.75,1.17,1.010092669,0.001808333,-0.0118992,0,1
0.75,1.18,1.010425971,0.001939947,-0.012364141,-1.52E-19,1
0.75,1.19,1.010876698,0.002096058,-0.012971012,0,1
0.75,1.2,1.011997771,0.001172666,-0.013168723,0,1
0.75,1.21,1.032135808,-0.028291779,-0.003842344,0,1
0.75,1.22,1.032578334,-0.0282744,-0.004302276,0,1
0.75,1.23,1.033021629,-0.028259352,-0.004760646,0,1
0.75,1.24,1.033465531,-0.02824664,-0.005217287,0,1
0.75,1.25,1.033816622,-0.028266457,-0.005548581,-1.50E-19,1
0.75,1.26,1.034262942,-0.028258835,-0.006002549,0,1
0.75,1.27,1.034668603,-0.028159921,-0.006507153,-1.33E-18,1
0.75,1.28,1.051279361,-0.052622435,0.001344586,-1.18E-19,1
0.75,1.29,1.051701852,-0.052579229,0.000878862,-1.06E-19,1
0.75,1.3,1.05203021,-0.052567918,0.000539172,0,1
0.75,1.31,1.052449345,-0.05252639,7.85E-05,0,1
0.75,1.32,1.052733168,-0.052488247,-0.000243501,0,1
0.75,1.33,1.053017067,-0.052451116,-0.00056455,-2.21E-19,1
0.75,1.34,1.059016681,-0.060835782,0.001820478,-6.63E-20,1
0.76,1.01,1.000777322,-5.82E-05,-0.000716674,-6.20E-19,1
0.76,1.02,1.001545547,-0.000101912,-0.001441251,-9.77E-19,1
0.76,1.03,1.002298725,-0.000120883,-0.0021755,-1.33E-18,1
0.76,1.04,1.003176699,-5.90E-05,-0.003115434,-7.87E-20,1
0.76,1.05,1.003855069,2.39E-05,-0.003876727,-3.73E-20,1
0.76,1.06,1.004507472,0.000138115,-0.004643387,0,1
0.76,1.07,1.005083797,0.000265305,-0.005346942,-1.09E-19,1
0.76,1.08,1.005690425,0.000426998,-0.006115305,0,1
0.76,1.09,1.00623752,0.00057146,-0.006806901,0,1
0.76,1.1,1.006772621,0.000720312,-0.007490891,0,1
0.76,1.11,1.007295667,0.000872573,-0.008166235,0,1
0.76,1.12,1.007807336,0.001026302,-0.008831669,0,1
0.76,1.13,1.00830719,0.001181577,-0.009486835,0,1
0.76,1.14,1.008795613,0.001337402,-0.010131117,0,1
0.76,1.15,1.00927349,0.001492102,-0.010763729,0,1
0.76,1.16,1.009617431,0.001619354,-0.011234947,-4.00E-20,1
0.76,1.17,1.010080845,0.001773533,-0.011852574,0,1
0.76,1.18,1.010533278,0.001926498,-0.012458005,0,1
0.76,1.19,1.010857772,0.002052636,-0.012908661,-1.25E-19,1
0.76,1.2,1.011333572,0.002172568,-0.013504426,0,1
0.76,1.21,1.030158772,-0.025502436,-0.004654644,-7.32E-19,1
0.76,1.22,1.030719431,-0.025586187,-0.005131582,-1.00E-19,1
0.76,1.23,1.031179523,-0.025574886,-0.005603003,0,1
0.76,1.24,1.031639867,-0.02556541,-0.00607285,0,1
0.76,1.25,1.032099976,-0.025557256,-0.006541141,0,1
0.76,1.26,1.032464903,-0.02558302,-0.006880325,-7.18E-20,1
0.77,1.01,1.000761806,-5.02E-05,-0.000709133,-6.86E-19,1
0.77,1.02,1.001699735,4.98E-08,-0.001697413,0,1
0.77,1.03,1.002321225,7.41E-05,-0.002392954,-1.78E-19,1
0.77,1.04,1.003017108,0.000122204,-0.003137023,-4.38E-19,1
0.77,1.05,1.003690895,0.000199863,-0.003888512,-3.82E-19,1
0.77,1.06,1.004338695,0.000309756,-0.004646249,-4.05E-19,1
0.77,1.07,1.004961119,0.000447228,-0.005406187,-1.19E-19,1
0.77,1.08,1.00556166,0.000603646,-0.006163188,0,1
0.77,1.09,1.006103192,0.0007447,-0.006845811,0,1
0.77,1.1,1.006632829,0.000890913,-0.007521699,-1.55E-20,1
0.77,1.11,1.00715162,0.001039417,-0.00818903,-4.38E-20,1
0.77,1.12,1.007658965,0.001190403,-0.008847397,0,1
0.77,1.13,1.008155067,0.001342866,-0.009495997,0,1
0.77,1.14,1.008640638,0.001495195,-0.010133933,0,1
0.77,1.15,1.009115673,0.001647136,-0.010760942,0,1
0.77,1.16,1.009580551,0.001797941,-0.011376659,0,1
0.77,1.17,1.010035071,0.001947859,-0.01198113,0,1
0.77,1.18,1.01036222,0.002070701,-0.012431146,-8.50E-21,1
0.77,1.19,1.010803243,0.002219313,-0.013020812,0,1
0.77,1.2,1.011234622,0.002365476,-0.013598385,0,1
0.77,1.21,1.02385101,-0.015844571,-0.008004755,0,1
0.77,1.22,1.024206663,-0.015789243,-0.008415759,0,1
0.77,1.23,1.024668386,-0.015700111,-0.008966645,0,1
0.77,1.24,1.024981021,-0.015632919,-0.009346493,-6.11E-20,1
0.77,1.25,1.030514669,-0.023240679,-0.007272409,0,1
0.77,1.26,1.030875008,-0.023244511,-0.007628937,-2.39E-19,1
0.77,1.27,1.038769288,-0.034410994,-0.004356761,0,1
0.77,1.28,1.039150874,-0.034385994,-0.004763371,-7.07E-20,1
0.77,1.29,1.039532297,-0.034362443,-0.005168367,0,1
0.77,1.3,1.05138557,-0.051562925,0.000178818,0,1
0.77,1.31,1.051709155,-0.051550302,-0.00015741,-1.64E-19,1
0.77,1.32,1.05212288,-0.051508423,-0.00061304,-5.66E-19,1
0.77,1.33,1.052444484,-0.051498124,-0.000944962,-1.94E-21,1
0.77,1.34,1.055790415,-0.055948343,0.000159303,0,1
0.78,1.01,1.000747388,-4.35E-05,-0.000701426,-7.49E-19,1
0.78,1.02,1.001672228,7.18E-06,-0.001677035,0,1
0.78,1.03,1.00237245,3.21E-05,-0.002402189,-2.55E-21,1
0.78,1.04,1.003057073,8.02E-05,-0.003134942,-3.23E-19,1
0.78,1.05,1.003720933,0.00015655,-0.003875237,-3.69E-19,1
0.78,1.06,1.004361523,0.000261742,-0.004621061,-4.90E-19,1
0.78,1.07,1.00497955,0.000391311,-0.005368699,-2.53E-19,1
0.78,1.08,1.005575031,0.000542253,-0.006115163,-6.83E-20,1
0.78,1.09,1.006150599,0.000707912,-0.006856431,0,1
0.78,1.1,1.006673887,0.000849867,-0.007521711,0,1
0.78,1.11,1.007186544,0.000994894,-0.008179431,-8.50E-21,1
0.78,1.12,1.00768902,0.001141392,-0.008828441,-2.95E-21,1
0.78,1.13,1.008180861,0.001289415,-0.009468341,0,1
0.78,1.14,1.008662222,0.001438246,-0.010098566,0,1
0.78,1.15,1.00913381,0.001586393,-0.010718335,0,1
0.78,1.16,1.009595395,0.001734006,-0.011327566,0,1
0.78,1.17,1.010047039,0.00188087,-0.011926107,0,1
0.78,1.18,1.010489452,0.002025826,-0.012513508,0,1
0.78,1.19,1.010808399,0.002143984,-0.012950637,-4.72E-20,1
0.78,1.2,1.011237957,0.002287688,-0.01352393,0,1
0.78,1.21,1.017393495,-0.006193218,-0.011198592,0,1
0.78,1.22,1.017715678,-0.006087313,-0.011626704,-2.15E-19,1
0.78,1.23,1.024533097,-0.015504655,-0.009026812,0,1
0.78,1.24,1.024870239,-0.015437672,-0.00943096,0,1
0.79,1.01,1.000917782,4.11E-05,-0.000956464,0,1
0.79,1.02,1.001527858,0.000107586,-0.001633067,-1.34E-19,1
0.79,1.03,1.002226496,0.000123863,-0.002348023,-6.28E-19,1
0.79,1.04,1.002910068,0.000163298,-0.003071073,-1.14E-18,1
0.79,1.05,1.003761377,0.000297897,-0.004057037,0,1
0.79,1.06,1.004324867,0.000412789,-0.004735456,0,1
0.79,1.07,1.004928743,0.000545534,-0.005472119,0,1
0.79,1.08,1.005470246,0.000675365,-0.00614349,-1.78E-19,1
0.79,1.09,1.006040311,0.000837068,-0.006875297,-2.63E-21,1
0.79,1.1,1.006558604,0.0009767,-0.007533259,-5.37E-20,1
0.79,1.11,1.007097869,0.001155666,-0.008251529,0,1
0.79,1.12,1.00759346,0.00129977,-0.008891259,0,1
0.79,1.13,1.008079308,0.001444921,-0.009522293,0,1
0.79,1.14,1.008555726,0.001590079,-0.010143903,0,1
0.79,1.15,1.009022627,0.001735029,-0.010755787,0,1
0.79,1.16,1.00948022,0.001879195,-0.011357579,0,1
0.79,1.17,1.009928305,0.002022731,-0.011949233,0,1
0.79,1.18,1.010367229,0.002165031,-0.012530488,0,1
0.79,1.19,1.01079739,0.002305427,-0.013101077,0,1
0.79,1.2,1.011218877,0.002443848,-0.013661015,0,1
0.79,1.21,1.012012977,0.001681071,-0.013692355,-3.79E-19,1
0.79,1.22,1.031224714,-0.02625486,-0.004968196,0,1
0.79,1.23,1.031654589,-0.026231966,-0.005420991,0,1
0.79,1.24,1.032085195,-0.026211157,-0.005872432,0,1
0.79,1.25,1.032516107,-0.026192009,-0.006322519,0,1
0.79,1.26,1.032946948,-0.026174172,-0.006771222,0,1
0.79,1.27,1.033284455,-0.026184352,-0.00709857,0,1
0.8,1.01,1.000902475,4.58E-05,-0.000945856,0,1
0.8,1.02,1.001503445,0.000113575,-0.00161464,-2.64E-19,1
0.8,1.03,1.002376892,0.000202173,-0.002576742,0,1
0.8,1.04,1.002956363,0.000295077,-0.003249155,0,1
0.8,1.05,1.003595687,0.00037887,-0.003972313,-1.97E-19,1
0.8,1.06,1.004217595,0.000483234,-0.004698626,-4.45E-19,1
0.8,1.07,1.004820278,0.000608183,-0.005426299,-3.55E-19,1
0.8,1.08,1.005404421,0.000749879,-0.006152178,-2.86E-19,1
0.8,1.09,1.005969935,0.000906342,-0.006874195,-1.57E-19,1
0.8,1.1,1.006518336,0.001073407,-0.0075897,0,1
0.8,1.11,1.007020016,0.001212762,-0.00823077,-1.46E-19,1
0.8,1.12,1.007540716,0.001391878,-0.008930624,0,1
0.8,1.13,1.008021277,0.001533569,-0.00955291,0,1
0.8,1.14,1.00849294,0.001675312,-0.010166349,0,1
0.8,1.15,1.008955153,0.001817614,-0.010770898,0,1
0.8,1.16,1.009408302,0.001959541,-0.011366006,0,1
0.8,1.17,1.009852955,0.002099973,-0.011951123,0,1
0.8,1.18,1.010288781,0.002239359,-0.012526367,0,1
0.8,1.19,1.010716174,0.002377003,-0.013091435,0,1
0.8,1.2,1.011134936,0.00251323,-0.013646455,0,1
0.8,1.21,1.011444915,0.002591079,-0.014034304,-1.71E-19,1
0.8,1.22,1.029684331,-0.023959394,-0.005723278,0,1
0.8,1.23,1.030123226,-0.023934413,-0.006187181,0,1
0.8,1.24,1.030561089,-0.023908754,-0.006650731,0,1
0.8,1.25,1.030996101,-0.023879801,-0.007114723,0,1
0.8,1.26,1.031332142,-0.023874206,-0.007456378,-3.68E-20,1
0.8,1.27,1.031763249,-0.023839417,-0.007922301,-7.45E-19,1
0.8,1.28,1.042552692,-0.039376023,-0.003175164,0,1
0.8,1.29,1.042884217,-0.039339718,-0.003543015,-2.78E-19,1
0.8,1.3,1.043215977,-0.03930478,-0.003909735,0,1
0.8,1.31,1.043547783,-0.039271111,-0.00427523,-1.31E-19,1
0.8,1.32,1.055019135,-0.055873653,0.000855935,-2.82E-19,1
0.8,1.33,1.055389272,-0.055826275,0.000438397,0,1
0.8,1.34,1.055640233,-0.055785226,0.00014637,-2.22E-19,1
0.8,1.35,1.056008186,-0.055739453,-0.000267379,0,1
0.81,1.01,1.00088882,4.82E-05,-0.000934624,0,1
0.81,1.02,1.001568967,6.03E-05,-0.00162692,-7.04E-20,1
0.81,1.03,1.002245491,8.02E-05,-0.002323385,-6.84E-19,1
0.81,1.04,1.003093656,0.000186372,-0.003277747,0,1
0.81,1.05,1.003656159,0.000287284,-0.003941199,-1.98E-19,1
0.81,1.06,1.004271757,0.000386672,-0.004656226,-5.36E-19,1
0.81,1.07,1.004869105,0.000506198,-0.005373139,-4.83E-19,1
0.81,1.08,1.005449965,0.000640447,-0.006088288,-4.68E-19,1
0.81,1.09,1.006013252,0.000789012,-0.006800179,-3.79E-19,1
0.81,1.1,1.006560187,0.000948167,-0.007506309,-9.19E-20,1
0.81,1.11,1.007091585,0.001115201,-0.008204779,-1.03E-19,1
0.81,1.12,1.007607494,0.001289034,-0.008894558,0,1
0.81,1.13,1.008083484,0.001427677,-0.009509225,-1.39E-20,1
0.81,1.14,1.008551069,0.001566423,-0.010115589,-4.25E-19,1
0.81,1.15,1.009010088,0.001705097,-0.010713315,-9.46E-20,1
0.81,1.16,1.009460602,0.001843282,-0.011302046,-8.24E-20,1
0.81,1.17,1.00990241,0.001981048,-0.011881652,-4.25E-20,1
0.81,1.18,1.010336057,0.00211736,-0.012451641,0,1
0.81,1.19,1.010761205,0.002252677,-0.013012137,0,1
0.81,1.2,1.011178254,0.002386313,-0.013562852,0,1
0.81,1.21,1.011587264,0.002518198,-0.014103777,0,1
0.81,1.22,1.02345318,-0.014605353,-0.008846168,0,1
0.81,1.23,1.023887691,-0.014513365,-0.009372696,0,1
0.81,1.24,1.024183367,-0.014446242,-0.009735516,-9.39E-20,1
0.81,1.25,1.024607516,-0.014348917,-0.010257019,0,1
0.81,1.26,1.039073968,-0.035345638,-0.003726778,0,1
0.81,1.27,1.039425364,-0.035309918,-0.004113916,-9.94E-19,1
0.81,1.28,1.039777256,-0.035275816,-0.004499932,0,1
0.81,1.29,1.040129449,-0.035243239,-0.004884725,-5.01E-20,1
0.81,1.3,1.040481741,-0.035212088,-0.00526819,0,1
0.82,1.01,1.000874846,5.16E-05,-0.000924056,0,1
0.82,1.02,1.001544695,6.60E-05,-0.001608287,-1.98E-19,1
0.82,1.03,1.002392664,0.000155618,-0.002545958,0,1
0.82,1.04,1.002957237,0.000246659,-0.003201609,-2.11E-19,1
0.82,1.05,1.003584494,0.000321922,-0.003904168,-5.33E-19,1
0.82,1.06,1.004379064,0.000474897,-0.004851767,0,1
0.82,1.07,1.004908376,0.000593542,-0.00549976,0,1
0.82,1.08,1.00547344,0.000732109,-0.006203431,0,1
0.82,1.09,1.00602383,0.000881225,-0.006902976,0,1
0.82,1.1,1.006559634,0.001039196,-0.007596788,0,1
0.82,1.11,1.00705011,0.001172667,-0.008220769,-1.22E-19,1
0.82,1.12,1.007561707,0.001341339,-0.008901075,0,1
0.82,1.13,1.00803346,0.00147703,-0.009508552,-1.19E-19,1
0.82,1.14,1.008522118,0.001651104,-0.010171321,0,1
0.82,1.15,1.008975107,0.00178702,-0.010760258,0,1
0.82,1.16,1.009420488,0.00192185,-0.011340501,-9.82E-21,1
0.82,1.17,1.009857633,0.002056344,-0.011912171,-1.09E-20,1
0.82,1.18,1.010286681,0.002190098,-0.012475003,0,1
0.82,1.19,1.010707969,0.002322409,-0.013028632,0,1
0.82,1.2,1.011121512,0.002453193,-0.013572989,0,1
0.82,1.21,1.011527344,0.002582377,-0.014108034,0,1
0.82,1.22,1.019437372,-0.008629349,-0.010806362,0,1
0.82,1.23,1.019855728,-0.008514853,-0.011339243,0,1
0.82,1.24,1.020157719,-0.008439264,-0.011716845,-2.05E-19,1
0.82,1.25,1.033716129,-0.027998391,-0.005716159,0,1
0.82,1.26,1.034112965,-0.027970579,-0.006140831,0,1
0.82,1.27,1.034510367,-0.027944762,-0.006564074,-9.23E-19,1
0.82,1.28,1.034908105,-0.027920819,-0.006985781,0,1
0.82,1.29,1.035122317,-0.027848073,-0.007272754,0,1
0.82,1.3,1.057981723,-0.061338614,0.00335835,-1.33E-18,1
0.82,1.31,1.058318134,-0.061286344,0.002969646,0,1
0.82,1.32,1.058653219,-0.061234834,0.00258303,-1.33E-18,1
0.82,1.33,1.058986829,-0.061184046,0.00219861,0,1
0.82,1.34,1.059166564,-0.061157856,0.001992672,-1.15E-18,1
0.82,1.35,1.059547972,-0.061137641,0.001591026,-4.65E-20,1
0.82,1.36,1.059879131,-0.061089198,0.001211403,0,1
0.82,1.37,1.060084925,-0.061025919,0.000942315,-1.92E-19,1
0.83,1.01,1.000861788,5.41E-05,-0.000913424,0,1
0.83,1.02,1.001522077,6.97E-05,-0.001589409,-3.20E-19,1
0.83,1.03,1.002360926,0.000156435,-0.002515034,0,1
0.83,1.04,1.002988076,0.000218839,-0.003204628,-1.02E-19,1
0.83,1.05,1.003605966,0.000294071,-0.00389779,-5.07E-19,1
0.83,1.06,1.004391849,0.000442434,-0.004832089,0,1
0.83,1.07,1.004915684,0.000558461,-0.005471986,0,1
0.83,1.08,1.00547725,0.000690576,-0.006165706,-5.73E-20,1
0.83,1.09,1.006025114,0.000832712,-0.006855744,-1.15E-19,1
0.83,1.1,1.006559087,0.000983595,-0.007540638,-4.03E-20,1
0.83,1.11,1.007079522,0.001141317,-0.008218832,-6.71E-20,1
0.83,1.12,1.007586944,0.001303991,-0.008888964,0,1
0.83,1.13,1.008081243,0.001471083,-0.009550391,0,1
0.83,1.14,1.008538646,0.001603646,-0.01014039,0,1
0.83,1.15,1.00898845,0.001736214,-0.010722794,-9.79E-20,1
0.83,1.16,1.009452882,0.001907171,-0.011358217,0,1
0.83,1.17,1.009885109,0.002038498,-0.011921802,0,1
0.83,1.18,1.010309689,0.002169167,-0.012477081,0,1
0.83,1.19,1.010726896,0.00229854,-0.01302369,0,1
0.83,1.2,1.011136716,0.002426533,-0.013561533,0,1
0.83,1.21,1.01153916,0.00255307,-0.014090543,0,1
0.83,1.22,1.012824954,0.001349466,-0.014172762,0,1
0.83,1.23,1.030331317,-0.024214589,-0.006115097,0,1
0.83,1.24,1.030745753,-0.024181643,-0.006562505,0,1
0.83,1.25,1.031159008,-0.024147627,-0.007009802,0,1
